rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
16,1,1,2007,MUTUAL FUND PERFORMANCE*,"William F. SHARPEt, Jack L. Treynor",,,3461,314,266.827,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions MUTUAL FUND PERFORMANCE* within General Finance, Surveys, and Trading Systems.","high citation signal (3,461); influential citation signal (314)","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1086/294846,https://www.semanticscholar.org/paper/82b2413467a2b0cbfa7b3fc9c091cecd176a5f69,,,10.1086/294846,,,53322647,Business; Economics,,fund performance stock market,1,citations=3461; influential=314; open PDF metadata; title trade matches=2; trade term matches=2,
17,2,2,2007,Financial Literacy and Stock Market Participation,"M.C.J. van Rooij, A. Lusardi, R. Alessie",,,3326,241,259.261,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Financial Literacy and Stock Market Participation within General Finance, Surveys, and Trading Systems.","high citation signal (3,326); influential citation signal (241); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JFINECO.2011.03.006,https://www.semanticscholar.org/paper/79807a99ddf557ff4b81d96e0add8f4a7674d1e8,http://www.nber.org/papers/w13565.pdf,,10.1016/J.JFINECO.2011.03.006,,,206041071,Business; Economics; Geology,Review,securities market,1,citations=3326; influential=241; open PDF metadata; title trade matches=1; trade term matches=1,
60,3,3,2007,"Roughing It Up: Including Jump Components in the Measurement, Modeling, and Forecasting of Return Volatility","Torben G. Andersen, Tim Bollerslev, F. Diebold",Review of Economics and Statistics,2007-08-16,1641,307,257.102,"Risk, Volatility, and Forecast Evaluation",survey/review; risk/volatility,risk-volatility,"Positions Roughing It Up: Including Jump Components in the Measurement, Modeling, and Forecasting of Return Volatility within Risk, Volatility, and Forecast Evaluation.","high citation signal (1,641); influential citation signal (307); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1162/rest.89.4.701,https://www.semanticscholar.org/paper/88789dacdd0fd7e87fd8982dc9ed5d6d83ba08b1,http://papers.nber.org/papers/w11775.pdf,,10.1162/rest.89.4.701,,,16597983,Economics,,equity returns,1,citations=1641; influential=307; survey/benchmark signal; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
75,4,4,2007,Asset Fire Sales (and Purchases) in Equity Markets,"Joshua D. Coval, Erik Stafford",,2007-11-01,1485,163,241.083,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Asset Fire Sales (and Purchases) in Equity Markets within General Finance, Surveys, and Trading Systems.","high citation signal (1,485); influential citation signal (163); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.2139/SSRN.718201,https://www.semanticscholar.org/paper/290538c1ab26c2c7fb912c4cba5a7af62eb2197c,http://papers.nber.org/papers/w11357.pdf,,10.2139/SSRN.718201,,,9036680,Business; Economics,,equity returns; securities market,2,citations=1485; influential=163; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
88,5,5,2007,Expected stock returns and variance risk premia,"Tim Bollerslev, Hao Zhou",,2007-11-01,1354,173,244.881,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Expected stock returns and variance risk premia within Risk, Volatility, and Forecast Evaluation.","high citation signal (1,354); influential citation signal (173); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.17016/FEDS.2007.11,https://www.semanticscholar.org/paper/b13035bd98a32791cfa0ec209676cb3346243c96,https://doi.org/10.17016/feds.2007.11,,10.17016/FEDS.2007.11,,,11365356,Economics,,risk premium stock returns; stock returns,2,citations=1354; influential=173; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=2,
92,6,6,2007,The Small World of Investing: Board Connections and Mutual Fund Returns,"Lauren H. Cohen, Andrea Frazzini, C. Malloy",Journal of Political Economy,2007-05-01,1283,88,227.311,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions The Small World of Investing: Board Connections and Mutual Fund Returns within General Finance, Surveys, and Trading Systems.","high citation signal (1,283); influential citation signal (88); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1086/592415,https://www.semanticscholar.org/paper/1dc6bacfd69b935ceb81782e90fd8beb6eb03710,http://papers.nber.org/papers/w13121.pdf,,10.1086/592415,,,154577553,Business; Economics,,securities market,1,citations=1283; influential=88; open PDF metadata; title trade matches=2; trade term matches=2,
134,7,7,2007,Multi-Period Corporate Default Prediction With Stochastic Covariates,"D. Duffie, Leandro Saita, Ke Wang",,2007-03-01,1010,73,218.468,"Risk, Volatility, and Forecast Evaluation",forecasting,stock-prediction,"Positions Multi-Period Corporate Default Prediction With Stochastic Covariates within Risk, Volatility, and Forecast Evaluation.","high citation signal (1,010); influential citation signal (73); open-access PDF metadata",Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.2139/SSRN.647862,https://www.semanticscholar.org/paper/126dcc78bebe25698b710066da6e1c908b9537f4,http://papers.nber.org/papers/w11962.pdf,,10.2139/SSRN.647862,,,3956036,Business; Economics,,stock return prediction; stock returns,2,citations=1010; influential=73; open PDF metadata; title trade matches=1; trade term matches=1; query hits=2,
140,8,8,2007,Sports Sentiment and Stock Returns,"Alex Edmans, Alex Edmans, Diego García, Oyvind Norli",,2007-08-01,990,85,224.133,"Sentiment, News, and Alternative Data",sentiment/text,sentiment-altdata,"Positions Sports Sentiment and Stock Returns within Sentiment, News, and Alternative Data.",high citation signal (990); influential citation signal (85); open-access PDF metadata,Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1111/J.1540-6261.2007.01262.X,https://www.semanticscholar.org/paper/bab5e857c1617ec8323271ef89d954ae698016ee,https://repository.upenn.edu/bitstreams/b2d47dbe-78ce-40dc-a22f-f7800865de82/download,,10.1111/J.1540-6261.2007.01262.X,,,15231257,Economics,,asset pricing stock returns; investor sentiment stock returns; stock returns,3,citations=990; influential=85; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
169,9,9,2007,Disagreement and the Stock Market,"Harrison G. Hong, J. Stein",,2007-04-01,892,69,215.96,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Disagreement and the Stock Market within General Finance, Surveys, and Trading Systems.",high citation signal (892); influential citation signal (69); open-access PDF metadata,"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1257/JEP.21.2.109,https://www.semanticscholar.org/paper/6b2ba6da72f79ba9f0b89c0a9b156b4531a540d3,https://www.aeaweb.org/articles/pdf/doi/10.1257/jep.21.2.109,,10.1257/JEP.21.2.109,,,16355400,Business; Economics,,momentum investing stock market; stock returns; value investing stock market,3,citations=892; influential=69; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
221,10,10,2007,The Effect of Socially Responsible Investing on Portfolio Performance,"A. Kempf, P. Osthoff",,2007-10-26,790,76,219.626,Portfolio Optimization and Asset Allocation,portfolio,portfolio,Positions The Effect of Socially Responsible Investing on Portfolio Performance within Portfolio Optimization and Asset Allocation.,high citation signal (790); influential citation signal (76); open-access PDF metadata,"Allocation gains can be dominated by estimation error, turnover, short-sale constraints, and benchmark choice.; Backtests may hide capacity and liquidity limits.; Metadata cannot confirm implementation details such as costs, leverage, or rebalancing rules.",https://doi.org/10.1111/j.1468-036X.2007.00402.x,https://www.semanticscholar.org/paper/bfe58baa82918c63c3aeed81b575d1e3c7eca245,https://www.econstor.eu/bitstream/10419/57725/1/702962686.pdf,,10.1111/j.1468-036X.2007.00402.x,,,154571625,Business; Economics,,stock returns,1,citations=790; influential=76; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2,
