rank,yearRank,candidateRank,year,title,authors,venue,publicationDate,citationCount,influentialCitationCount,importanceScore,category,methodTags,keywordTags,keyIdea,strengths,limitations,url,semanticScholarUrl,openAccessPdf,githubUrl,doi,arxiv,pubmed,corpusId,fieldsOfStudy,publicationTypes,sourceQueries,queryHitCount,importanceReasons,abstract
5,1,1,2006,Investor Sentiment and the Cross-Section of Stock Returns,"Malcolm P. Baker, Malcolm P. Baker, Jeffrey Wurgler, Jeffrey Wurgler",,2006-08-01,5404,762,294.013,"Sentiment, News, and Alternative Data",asset-pricing; sentiment/text,sentiment-altdata; asset-pricing; behavioral-finance,"Positions Investor Sentiment and the Cross-Section of Stock Returns within Sentiment, News, and Alternative Data.","high citation signal (5,404); influential citation signal (762); open-access PDF metadata",Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1111/J.1540-6261.2006.00885.X,https://www.semanticscholar.org/paper/aab58756ddec2840f2a3e8d42bfdcaa3877ae037,http://papers.nber.org/papers/w10449.pdf,,10.1111/J.1540-6261.2006.00885.X,,,3103043,Economics,,investor sentiment stock returns; stock returns,2,citations=5404; influential=762; open PDF metadata; title trade matches=3; trade term matches=3; query hits=2,
40,2,2,2006,Asymmetric Dynamics in the Correlations of Global Equity and Bond Returns,"Lorenzo Cappiello, Robert F. Engle, K. Sheppard",Social Science Research Network,2006-09-21,1700,181,244.513,"Sentiment, News, and Alternative Data",reinforcement-learning; sentiment/text; risk/volatility,stock-prediction; reinforcement-trading; sentiment-altdata; risk-volatility,"This paper proposes a new generalized autoregressive conditionally heteroskedastic (GARCH) process, the asymmetric generalized dynamic conditional correlation (AG-DCC) model.","high citation signal (1,700); influential citation signal (181); open-access PDF metadata",Timestamp alignment and look-ahead bias are critical for text and alternative-data studies.; Sentiment signals can decay quickly as information becomes crowded.; Data licensing and coverage bias can limit reproducibility.,https://doi.org/10.1093/JJFINEC/NBL005,https://www.semanticscholar.org/paper/ca2b80247d941e9680ad5e94c82ee671b43b8a35,https://www.econstor.eu/bitstream/10419/152638/1/ecbwp0204.pdf,,10.1093/JJFINEC/NBL005,,,268259748,Economics,,equity returns,1,citations=1700; influential=181; investment validation signal; open PDF metadata; trade term matches=2,"This paper proposes a new generalized autoregressive conditionally heteroskedastic (GARCH) process, the asymmetric generalized dynamic conditional correlation (AG-DCC) model. The AG-DCC process extends previous specifications along two dimensions: it allows for series-specific news impact and smoothing parameters and permits conditional asymmetries in correlation dynamics. The AG-DCC specification is well suited to examine correlation dynamics among different asset classes and investigate the presence of asymmetric responses in conditional variances and correlations to negative returns. We employ the AG-DCC model to analyze the behavior of international equities and government bonds. While equity returns show strong evidence of asymmetries in conditional volatility, little is found for bond returns. However, both equities and bonds exhibit asymmetries in conditional correlations, with equities responding stronger than bonds to joint bad news. The article also finds that, during periods of financial turmoil, equity market volatilities show important linkages, and conditional equity correlations among regional groups increase dramatically. Furthermore, in January 1999 with the introduction of the euro, we document significant evidence of a structural break in correlation although not in volatility. The introduction of a fixed exchange rate regime leads to near-perfect correlation among bond returns within the European Monetary Union (EMU) countries, which is not surprising when considering the harmonization in monetary policy. However, the increase in return correlation is not restricted to bond returns in EMU countries: equity return correlation both within and outside the EMU also increases. Copyright 2006, Oxford University Press."
83,3,3,2006,"Real-Time Price Discovery in Global Stock, Bond and Foreign Exchange Markets","Torben G. Andersen, Tim Bollerslev, F. Diebold, Clara Vega",,2006-09-01,1081,89,223.702,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Real-Time Price Discovery in Global Stock, Bond and Foreign Exchange Markets within General Finance, Surveys, and Trading Systems.","high citation signal (1,081); influential citation signal (89); open-access PDF metadata","Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1016/J.JINTECO.2007.02.004,https://www.semanticscholar.org/paper/701ec4658bd50c33c102a02aec8a176a2d1bed69,http://www.federalreserve.gov/pubs/ifdp/2006/871/ifdp871.pdf,,10.1016/J.JINTECO.2007.02.004,,,15473433,Business; Economics,,equity returns; price discovery stock market; stock returns,3,citations=1081; influential=89; open PDF metadata; title trade matches=1; trade term matches=1; query hits=3,
86,4,4,2006,Corporate Social Performance and Stock Returns: UK Evidence from Disaggregate Measures,"Stephen Brammer, Chris Brooks, Stephen. Pavelin",,2006-10-19,1047,59,217.323,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Corporate Social Performance and Stock Returns: UK Evidence from Disaggregate Measures within Asset Pricing and Return Predictability.,"high citation signal (1,047); influential citation signal (59); open-access PDF metadata","Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/J.1755-053X.2006.TB00149.X,https://www.semanticscholar.org/paper/d3c0a4c577d2b81f3a2d40c34605f636d2207df2,https://centaur.reading.ac.uk/20507/1/20507.pdf,,10.1111/J.1755-053X.2006.TB00149.X,,,53399394,Business; Economics,,stock returns,1,citations=1047; influential=59; open PDF metadata; title trade matches=2; trade term matches=2,
100,5,5,2006,Oil price risk and emerging stock markets,"S. Basher, Perry Sadorsky",,2006-12-01,964,80,221.709,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Oil price risk and emerging stock markets within Risk, Volatility, and Forecast Evaluation.",high citation signal (964); influential citation signal (80),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1016/J.GFJ.2006.04.001,https://www.semanticscholar.org/paper/147939d8a0b21c9ceaf67bbd04bad2d5a7c5643d,,,10.1016/J.GFJ.2006.04.001,,,54072688,Economics,,stock returns,1,citations=964; influential=80; investment validation signal; open PDF metadata; title trade matches=1; trade term matches=1,
104,6,6,2006,Investor Overconfidence and Trading Volume,"M. Statman, Steven Thorley, Keith P. Vorkink",,2006-12-01,933,43,207.447,"General Finance, Surveys, and Trading Systems",metadata-ranked,stock-prediction,"Positions Investor Overconfidence and Trading Volume within General Finance, Surveys, and Trading Systems.",high citation signal (933); influential citation signal (43),"Surveys and systems can dominate citations while empirical evidence remains mixed across markets.; Broad claims need careful mapping to data, costs, and investment horizons.; Metadata-driven ranking cannot replace expert reading of full papers and backtests.",https://doi.org/10.1093/RFS/HHJ032,https://www.semanticscholar.org/paper/9dc180f92b73bfa7bf9112d5ba54980afc93fb88,,,10.1093/RFS/HHJ032,,,153652115,Business; Economics,,securities market,1,citations=933; influential=43; open PDF metadata; title trade matches=1; trade term matches=1,
116,7,7,2006,Does Weak Governance Cause Weak Stock Returns? An Examination of Firm Operating Performance and Investors' Expectations,"J. Core, W. Guay, T. Rusticus",,2006-04-01,900,45,213.278,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Does Weak Governance Cause Weak Stock Returns? An Examination of Firm Operating Performance and Investors' Expectations within Asset Pricing and Return Predictability.,high citation signal (900); influential citation signal (45); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1111/J.1540-6261.2006.00851.X,https://www.semanticscholar.org/paper/29b4a16758f1d58d056f786d7788e935b84bad10,https://repository.upenn.edu/bitstreams/2bfc6adb-1fd0-4d89-a6e5-7d853c988be4/download,,10.1111/J.1540-6261.2006.00851.X,,,3292420,Business; Economics,,analyst forecasts stock returns; earnings announcements stock returns; stock returns,3,citations=900; influential=45; open PDF metadata; title trade matches=2; trade term matches=2; query hits=3,
119,8,8,2006,Efficient Tests of Stock Return Predictability,"J. Campbell, Motohiro Yogo",,2006-07-01,892,129,224.626,Asset Pricing and Return Predictability,forecasting; asset-pricing,stock-prediction,Positions Efficient Tests of Stock Return Predictability within Asset Pricing and Return Predictability.,high citation signal (892); influential citation signal (129); open-access PDF metadata,"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.1016/J.JFINECO.2005.05.008,https://www.semanticscholar.org/paper/4230baa62bf70361e96430e48a22986f131e3f64,http://papers.nber.org/papers/w10026.pdf,,10.1016/J.JFINECO.2005.05.008,,,216558984,Business; Economics; Mathematics,,stock returns,1,citations=892; influential=129; open PDF metadata; title trade matches=2; trade term matches=2,
134,9,9,2006,"Customer Satisfaction and Stock Prices: High Returns, Low Risk:","C. Fornell, Sunil Mithas, Forrest V. Morgeson, M. S. Krishnan",,2006-03-30,859,40,216.643,"Risk, Volatility, and Forecast Evaluation",risk/volatility,risk-volatility,"Positions Customer Satisfaction and Stock Prices: High Returns, Low Risk: within Risk, Volatility, and Forecast Evaluation.",high citation signal (859); influential citation signal (40),Risk forecasts can fail under regime breaks and extreme events.; Choice of loss function strongly affects model rankings.; Citation counts do not prove suitability for a specific mandate or risk budget.,https://doi.org/10.1509/JMKG.2006.70.1.3,https://www.semanticscholar.org/paper/a6cf6fe55d0f2cb41fee3f99323f0683f90b89c6,,,10.1509/JMKG.2006.70.1.3,,,1757432,Business; Economics,,asset pricing stock returns; equity returns; stock returns; value investing stock market,4,citations=859; influential=40; investment validation signal; open PDF metadata; title trade matches=2; trade term matches=2; query hits=4,
135,10,10,2006,Industry Concentration and Average Stock Returns,"Kewei Hou, David T. Robinson, David T. Robinson",,2006-08-01,857,77,216.595,Asset Pricing and Return Predictability,metadata-ranked,asset-pricing,Positions Industry Concentration and Average Stock Returns within Asset Pricing and Return Predictability.,high citation signal (857); influential citation signal (77),"Return predictability can disappear after transaction costs, crowding, and multiple-testing correction.; Citation impact can favor well-known anomalies even when live performance later weakens.; Metadata cannot verify whether data-snooping controls were adequate.",https://doi.org/10.2139/SSRN.479726,https://www.semanticscholar.org/paper/d31ffbd6e2adbeeb2a3c76cdabc48eba036a33de,,,10.2139/SSRN.479726,,,13900214,Economics,,stock returns,1,citations=857; influential=77; open PDF metadata; title trade matches=2; trade term matches=2,
